,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
241,"Svidler, Peter","Mamedyarov, Shakhriyar",2738,2742,2008.08.29,tourn (blitz),1/2-1/2,C72,16
242,"Mamedyarov, Shakhriyar","Kryvoruchko, Yuriy",2770,2699,2021.03.29,,1-0,,4.1
243,"Mamedyarov, Shakhriyar","Mekhitarian, Krikor Sevag",2770,2554,2020.12.22,,1-0,D90,6
244,"Torbin, Kirill","Mamedyarov, Shakhriyar",2286,2201,2000.??.??,tourn,1/2-1/2,E66,?
245,"Mamedyarov, Shakhriyar","Nakamura, Hikaru",2646,2660,2005.09.17,,1/2-1/2,D10,2.4
246,"Mamedyarov, Shakhriyar","Topalov, Veselin",2800,2749,2017.06.25,tourn (rapid),1-0,D11,11
247,"Mamedyarov, Shakhriyar","Harikrishna, Pentala",2646,2645,2005.09.19,,1-0,E11,3.5
248,"Maukhtarov, Farkhad","Mamedyarov, Shakhriyar",,2201,2000.??.??,tourn,0-1,E84,?
249,"Mamedyarov, Shakhriyar","Kramnik, Vladimir",2809,2800,2018.03.05,tourn (blitz),0-1,D36,5
250,"Mamedyarov, Shakhriyar","Piesik, Piotr",2770,2400,2020.12.22,,1-0,A43,2
251,"Sadvakasov, Darmen","Mamedyarov, Shakhriyar",2596,2728,2006.12.20,rapid,0-1,C76,3
252,"Radjabov, R.","Mamedyarov, Shakhriyar",2788,2726,2012.07.10,blitz,1/2-1/2,E60,26
253,"Grischuk, Alexander","Mamedyarov, Shakhriyar",2771,2790,2019.03.31,tourn,1/2-1/2,C67,1
254,"Mamedyarov, Shakhriyar","Korobov, Anton",2817,2698,2018.12.26,rapid,1/2-1/2,E12,5.3
255,"Mamedyarov, Shakhriyar","Supatashvili, Khvicha",2479,2469,2001.05.06,tourn,1/2-1/2,E15,1
256,"Mamedyarov, Shakhriyar","Aronian, Levon",2772,2772,2019.11.09,blitz,1/2-1/2,E39,1.4
257,"Leko, Peter","Mamedyarov, Shakhriyar",2741,2742,2008.08.18,,1/2-1/2,B90,1
258,"Radjabov, R.","Mamedyarov, Shakhriyar",2726,2764,2014.10.28,,1/2-1/2,D37,7
259,"Sjugirov, Sanan","Mamedyarov, Shakhriyar",2646,2748,2015.12.29,swiss,1-0,C72,9.5
260,"Mamedyarov, Shakhriyar","Kempinski, Robert",2709,2619,2006.02.13,swiss,1-0,D76,6
261,"Mamedyarov, Shakhriyar","Arngrimsson, Dagur",2709,2298,2006.03.06,,1-0,D10,1
262,"Mamedyarov, Shakhriyar","Nepomniachtchi, Ian",,,2016.12.26,rapid,1/2-1/2,A49,12.2
263,"Aronian, Levon","Mamedyarov, Shakhriyar",2815,2764,2012.12.17,blitz,1/2-1/2,D10,9.2
264,"Mamedyarov, Shakhriyar","Bacrot, Etienne",2731,2705,2008.12.16,tourn,1/2-1/2,D17,3
265,"Mamedyarov, Shakhriyar","Obregon, A.",2770,2525,2020.11.24,,1-0,D30,7
266,"Mamedyarov, Shakhriyar","Praggnanandhaa, Rameshbabu",2767,2612,2022.02.20,,1-0,A45,6.4
267,"Mamedyarov, Shakhriyar","Ragger, Markus",2735,2688,2015.08.19,match,1-0,C69,3
268,"Kasimdzhanov, Rustam","Mamedyarov, Shakhriyar",2661,2764,2020.06.13,tourn (rapid),1/2-1/2,C81,7.2
269,"Ivanchuk, Vassily","Mamedyarov, Shakhriyar",2709,2580,2002.11.02,,1/2-1/2,A16,8
270,"Mamedyarov, Shakhriyar","Adams, Michael",2757,2734,2007.05.19,,1/2-1/2,E15,9
271,"Mamedyarov, Shakhriyar","Chatalbashev, Boris",2717,2548,2009.08.11,team-tourn,1-0,A45,2
272,"Ten Hertog, Hugo","Mamedyarov, Shakhriyar",2517,2770,2021.03.09,,0-1,B33,3
273,"Aronian, Levon","Mamedyarov, Shakhriyar",2782,2782,2021.08.03,,1-0,,3.4
274,"Ponomariov, Ruslan","Mamedyarov, Shakhriyar",2714,2765,2014.12.16,swiss,0-1,E01,3
275,"Topalov, Veselin","Mamedyarov, Shakhriyar",2771,2766,2013.04.28,,1/2-1/2,B19,9.4
276,"Morozevich, Alexander","Mamedyarov, Shakhriyar",2656,2817,2018.12.26,rapid,0-1,C45,4.4
277,"Smirin, Ilia","Mamedyarov, Shakhriyar",2648,2721,2009.09.28,swiss,1/2-1/2,C70,8
278,"Mamedyarov, Shakhriyar","Al Modiahki, Mohamad",2657,2581,2005.02.15,,1-0,D47,1
279,"Kasimdzhanov, Rustam","Mamedyarov, Shakhriyar",2670,2674,2005.11.04,blitz,1-0,C42,3
280,"Mamedyarov, Shakhriyar","Amin, Bassem",2799,2689,2017.12.27,swiss (rapid),1/2-1/2,E63,7.19
281,"Karjakin, Sergey","Mamedyarov, Shakhriyar",,,2015.09.25,k.o.,1/2-1/2,C67,5.3
282,"Volokitin, Andrei","Mamedyarov, Shakhriyar",2285,,1999.??.??,,1-0,C82,?
283,"Mamedyarov, Shakhriyar","Khairullin, Ildar",2753,2658,2013.06.09,swiss (blitz),0-1,D10,1
284,"Duda, Jan Krzysztof","Mamedyarov, Shakhriyar",2729,2770,2021.03.31,,1-0,,8.1
285,"Mamedyarov, Shakhriyar","Gelfand, Boris",2742,2720,2008.08.30,,1/2-1/2,D52,24
286,"Gelfand, Boris","Mamedyarov, Shakhriyar",2751,2764,2012.11.28,tourn,1/2-1/2,D30,6
287,"Mamedyarov, Shakhriyar","Kovalyov, Anton",2766,2647,2017.01.25,,1/2-1/2,E32,3
288,"Kamsky, Gata","Mamedyarov, Shakhriyar",2697,2722,2006.09.19,match (blitz),0-1,A45,?
289,"Mustafayev, Farid","Mamedyarov, Shakhriyar",,2479,2001.??.??,tourn,0-1,C54,?
290,"Paichadze, Luka","Mamedyarov, Shakhriyar",2491,2752,2012.03.21,swiss,1/2-1/2,B51,2
291,"Svidler, Peter","Mamedyarov, Shakhriyar",2722,2763,2010.11.18,tourn (blitz),1-0,B85,32
292,"Mamedyarov, Shakhriyar","Dobrov, Vladimir",2770,2478,2021.05.04,,0-1,E36,7
293,"Mamedyarov, Shakhriyar","Aronian, Levon",2743,2815,2014.06.20,swiss (blitz),1/2-1/2,E60,21
294,"Mamedyarov, Shakhriyar","Kamsky, Gata",2742,2723,2008.08.29,tourn (blitz),0-1,D94,11
295,"Giri, Anish","Mamedyarov, Shakhriyar",2776,2770,2021.03.14,,1-0,B45,10.1
296,"Mamedyarov, Shakhriyar","Savchenko, Stanislav",2607,2559,2003.06.01,swiss,1/2-1/2,D15,3
297,"Lysyj, Igor","Mamedyarov, Shakhriyar",2578,2757,2007.08.19,,1-0,A41,9
298,"Anand, Viswanathan","Mamedyarov, Shakhriyar",2768,2801,2018.08.27,tourn,1/2-1/2,C83,9
299,"Mamedyarov, Shakhriyar","Nepomniachtchi, Ian",2757,2721,2013.12.17,swiss (rapid),0-1,D90,3.2
300,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2736,2762,2015.09.23,k.o.,1/2-1/2,E21,5.1
301,"Mamedyarov, Shakhriyar","Ding, Liren",2808,2791,2018.05.27,tourn (blitz),1-0,D00,9
302,"Mamedyarov, Shakhriyar","Wesley, George",2814,2786,2018.05.27,,0-1,D00,7
303,"Mamedyarov, Shakhriyar","Condorelli, Roberto",2770,1409,2021.03.26,,1-0,,1.1
304,"Mamedyarov, Shakhriyar","Arizmendi Martinez, Julen Luis",2742,2524,2008.08.02,swiss (rapid),1-0,E68,4
305,"Mamedyarov, Shakhriyar","Shomoev, Anton",2772,2550,2017.05.10,,1-0,D05,7.2
306,"Giri, Anish","Mamedyarov, Shakhriyar",2782,2801,2018.09.07,,1/2-1/2,B02,1.23
307,"Mamedyarov, Shakhriyar","Sarana, Alexey",2817,2618,2018.12.29,swiss (blitz),1/2-1/2,D30,5
308,"Mamedyarov, Shakhriyar","Shirazi, Kamran",2756,2394,2010.10.29,k.o. (rapid),1-0,E60,1.1
309,"Mamedyarov, Shakhriyar","Gharamian, Tigran",2301,2136,2000.10.23,,1/2-1/2,A39,11
310,"Caceres Leal, Jaime","Mamedyarov, Shakhriyar",2118,2770,2021.02.16,blitz,1/2-1/2,D02,11
311,"Mamedyarov, Shakhriyar","Cornette, Matthieu",2542,2355,2002.10.03,,1-0,D00,5
312,"Neverov, Valeriy","Mamedyarov, Shakhriyar",2537,2657,2004.06.20,,1/2-1/2,E62,1.2
313,"Ding, Liren","Mamedyarov, Shakhriyar",2799,2765,2021.11.09,,0-1,E10,1.22
314,"Mamedyarov, Shakhriyar","Triapishko, Alexandr",2770,2507,2020.12.19,,0-1,A41,7
315,"Amonatov, Farrukh","Mamedyarov, Shakhriyar",2602,2750,2016.06.19,,1-0,B07,22
316,"Baskin, Robert","Mamedyarov, Shakhriyar",2390,2770,2020.12.01,,1/2-1/2,B11,2
317,"Mamedyarov, Shakhriyar","Navara, David",2814,2745,2018.04.27,tourn,1-0,D90,8
318,"Mamedyarov, Shakhriyar","Harikrishna, Pentala",2799,2744,2017.12.13,tourn (blitz),1/2-1/2,A01,19
319,"Savchenko, Boris","Mamedyarov, Shakhriyar",2551,2770,2020.10.06,,1/2-1/2,C29,5
320,"Mamedyarov, Shakhriyar","Durarbeyli, V.",2721,2443,2009.09.23,,1/2-1/2,A65,3
321,"Babaev, Rashad","Mamedyarov, Shakhriyar",2334,2479,2001.??.??,tourn,1/2-1/2,C42,8
322,"Mamedyarov, Shakhriyar","Le, Quang Liem",2799,2737,2017.12.15,swiss (rapid),1-0,D38,5.2
323,"Mamedyarov, Shakhriyar","Wojtaszek, Radoslaw",2765,2744,2014.12.13,tourn (blitz),1-0,A17,1
324,"Mamedyarov, Shakhriyar","Van Wely, Loek",2752,2680,2007.10.14,tourn,1-0,D43,1
325,"Bartel, Mateusz","Mamedyarov, Shakhriyar",2140,,1997.??.??,,1/2-1/2,C77,2
326,"Peralta, Fernando","Mamedyarov, Shakhriyar",2556,2735,2015.05.16,swiss (blitz),0-1,E61,4
327,"Mamedyarov, Shakhriyar","Sjugirov, Sanan",2770,2663,2021.01.02,blitz,0-1,A01,?
328,"Mamedyarov, Shakhriyar","Quang Liem, Le",2753,2712,2013.06.10,,0-1,D85,20.1
329,"Mamedyarov, Shakhriyar","Sargsyan, Shant",2754,2537,2021.12.29,blitz,0-1,,1
330,"Potkin, Vladimir","Mamedyarov, Shakhriyar",2534,2646,2005.08.15,swiss,0-1,B02,2
331,"Mamedyarov, Shakhriyar","Chiari, Cosimo",2770,,2021.03.26,,1-0,,1.19
332,"Mamedyarov, Shakhriyar","Gao, Rui",2743,2533,2015.12.08,,1/2-1/2,A48,19.4
333,"Le, Quang Liem","Mamedyarov, Shakhriyar",2712,2753,2013.06.06,,0-1,A31,5.3
334,"Gelfand, Boris","Mamedyarov, Shakhriyar",2743,2762,2016.10.20,tourn (rapid),1/2-1/2,D12,7
335,"Babaev, Rashad","Mamedyarov, Shakhriyar",2334,2479,2001.??.??,tourn,0-1,C42,?
336,"Kamsky, Gata","Mamedyarov, Shakhriyar",2729,2731,2008.11.08,blitz,1-0,D73,13
337,"Alekseev, Evgeny A","Mamedyarov, Shakhriyar",2708,2742,2008.08.25,,1-0,C10,7
338,"Dubov, Daniil","Mamedyarov, Shakhriyar",2710,2770,2021.04.03,,0-1,B40,?
339,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2742,2727,2008.08.30,tourn (blitz),1-0,D44,18
340,"Mamedyarov, Shakhriyar","Tologontegin, Semetey",2765,2381,2021.10.26,,1-0,A36,2
341,"Abdullin, Fail","Mamedyarov, Shakhriyar",,2201,2000.??.??,tourn,0-1,E60,?
342,"Mamedyarov, Shakhriyar","Czarnota, Pawel",2727,2511,2021.12.26,rapid,0-1,,1
343,"Mamedyarov, Shakhriyar","Vitiugov, Nikita",2753,2734,2013.06.08,swiss (rapid),1-0,E11,12
344,"Aronian, Levon","Mamedyarov, Shakhriyar",2778,2761,2021.05.02,,0-1,,24.2
345,"Badalov, Samir","Mamedyarov, Shakhriyar",2322,2201,2000.??.??,tourn,1/2-1/2,E95,?
346,"Alekseenko, Kirill","Mamedyarov, Shakhriyar",2563,2791,2017.10.05,team-tourn (blitz),1-0,B09,6
347,"Wang, Hao","Mamedyarov, Shakhriyar",2737,2764,2012.12.17,tourn (blitz),0-1,D12,13
348,"Arutinian, David","Mamedyarov, Shakhriyar",2390,2479,2001.05.07,tourn,1/2-1/2,C42,2
349,"Khismatullin, Denis Rimovich","Mamedyarov, Shakhriyar",2651,2736,2015.10.11,swiss (rapid),1/2-1/2,A50,8
350,"Mamedyarov, Shakhriyar","Anand, Viswanathan",2753,2786,2013.06.21,,1/2-1/2,D46,7
351,"Anand, Viswanathan","Mamedyarov, Shakhriyar",2747,2757,2019.06.03,blitz,1/2-1/2,,8.5
352,"Mamedyarov, Shakhriyar","Maly, Alexey",2764,2371,2020.05.12,,1-0,D26,5
353,"Nakamura, Hikaru","Mamedyarov, Shakhriyar",2736,2762,2021.10.01,,1-0,D30,6.3
354,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2752,2715,2007.11.21,,1/2-1/2,E15,15
355,"Mamedyarov, Shakhriyar","Ding, Liren",2765,2799,2021.11.09,,0-1,D41,1.38
356,"Mamedyarov, Shakhriyar","Vescovi, Giovanni",2722,2619,2006.08.20,,1-0,D47,11
357,"Petrosian, Tigran L","Mamedyarov, Shakhriyar",2601,2772,2019.12.29,blitz,1/2-1/2,A05,4.13
358,"Antipov, M2.","Mamedyarov, Shakhriyar",2611,2770,2020.12.22,,0-1,C50,7
359,"Principe, Gerson","Mamedyarov, Shakhriyar",2230,2770,2020.12.01,,0-1,D45,4
360,"McShane, Luke J","Mamedyarov, Shakhriyar",2675,2772,2021.10.16,team,1/2-1/2,C69,14.8
361,"Mamedyarov, Shakhriyar","Finegold, Benjamin",2766,2483,2017.02.22,,0-1,A56,7
362,"Mamedyarov, Shakhriyar","Shakirov, A.",2770,2662,2020.12.01,,1-0,D11,9
363,"Alekseev, Evgeny","Mamedyarov, Shakhriyar",2715,2731,2008.12.26,,1/2-1/2,B31,11
364,"Mamedyarov, Shakhriyar","Caruana, Fabiano",2764,2786,2012.11.27,tourn,1/2-1/2,D47,5
365,"Martirosyan, Haik M","Mamedyarov, Shakhriyar",2648,2770,2021.07.20,,1/2-1/2,,22.6
366,"Mamedyarov, Shakhriyar","Leko, Peter",2731,2747,2008.12.20,tourn,1/2-1/2,E13,6
367,"Harikrishna, Pentala","Mamedyarov, Shakhriyar",2737,2800,2017.07.08,swiss,1/2-1/2,C54,3
368,"Mamedyarov, Shakhriyar","Zherebukh, Yaroslav",2765,2590,2011.09.05,k.o.,1/2-1/2,D45,3.4
369,"Mamedyarov, Shakhriyar","Ozen, Bahadir",2770,2369,2021.04.20,,1-0,B06,4
370,"Mamedyarov, Shakhriyar","Li, Ben",2767,2361,2022.02.08,,1-0,C25,7
371,"Mamedyarov, Shakhriyar","Sokolov, Ivan",2754,2652,2007.04.08,,0-1,D45,8
372,"Le, Quang Liem","Mamedyarov, Shakhriyar",2712,2753,2013.06.10,,1-0,D86,19.1
373,"Novikov, Stepan","Mamedyarov, Shakhriyar",2545,2699,2006.04.20,,0-1,B04,1
374,"Mamedyarov, Shakhriyar","Svidler, Peter",2801,2753,2018.07.25,,1/2-1/2,E60,4
375,"Mamedyarov, Shakhriyar","Tkachiev, Vladislav",2742,2664,2008.08.30,tourn (blitz),1-0,D20,22
376,"Mamedyarov, Shakhriyar","Ponomariov, Ruslan",2719,2739,2009.11.16,tourn (blitz),1-0,D45,2
377,"Mamedyarov, Shakhriyar","Giri, Anish",2759,2797,2015.02.25,tourn,1/2-1/2,B48,9
378,"Artemiev, Vladislav","Mamedyarov, Shakhriyar",2691,2799,2017.12.24,schev (rapid),1-0,C47,5.3
379,"Mamedyarov, Shakhriyar","Cherigui, Mourad",2735,,2015.05.16,swiss (blitz),1-0,E09,1
380,"Mamedyarov, Shakhriyar","Ibrahimov, Rasul",2479,2386,2001.??.??,tourn,1/2-1/2,D12,?
381,"Mamedyarov, Shakhriyar","Oparin, Grigoriy",2799,2602,2017.12.24,schev (rapid),1/2-1/2,D02,8.3
382,"Mamedyarov, Shakhriyar","Duda, Jan Krzysztof",2767,2760,2022.02.21,,1/2-1/2,D16,10.2
383,"So, Wesley","Mamedyarov, Shakhriyar",2772,2782,2021.08.14,blitz,1-0,,11.4
384,"Mamedyarov, Shakhriyar","Kotsur, Pavel",2726,2548,2012.07.10,tourn (blitz),1-0,E38,27
385,"Giri, Anish","Mamedyarov, Shakhriyar",2782,2801,2018.09.07,,1/2-1/2,B06,1.29
386,"Giri, Anish","Mamedyarov, Shakhriyar",2768,2764,2014.10.22,,1/2-1/2,D45,2.1
387,"Mamedyarov, Shakhriyar","Krysa, Leandro Sergio",2770,2531,2020.10.27,swiss (blitz),1/2-1/2,D56,2
388,"Mamedyarov, Shakhriyar","Jones, Gawain C B",2747,2645,2016.03.12,tourn,1/2-1/2,E62,6
389,"Mamedyarov, Shakhriyar","Radjabov, Teimour",2772,2710,2017.04.24,,1/2-1/2,E94,4
390,"Mamedyarov, Shakhriyar","Aronian, Levon",2762,2782,2021.10.04,,1/2-1/2,D39,9.3
391,"Mamedyarov, Shakhriyar","Bhat, Vinay",2817,2519,2019.01.08,team-swiss (rapid),1-0,D11,1
392,"Mamedyarov, Shakhriyar","Vastrukhin, Oleg",2770,2401,2021.01.19,,1-0,B06,8
393,"Mamedyarov, Shakhriyar","Gelfand, Boris",2709,2723,2006.01.20,tourn,1/2-1/2,E15,6
394,"So, Wesley","Mamedyarov, Shakhriyar",2799,2809,2018.03.23,,1/2-1/2,E06,?
395,"Mamedyarov, Shakhriyar","Sarana, Alexey",2770,2649,2021.01.02,blitz,0-1,A01,?
396,"Mamedyarov, Shakhriyar","Grigoriants, S Rus",2764,2542,2020.06.30,,0-1,E61,9
397,"Kasimdzhanov, Rustam","Mamedyarov, Shakhriyar",2704,2736,2015.10.13,blitz,1-0,B08,6.14
398,"Mamedyarov, Shakhriyar","Petrosian, Tigran L",2657,2539,2004.05.27,swiss,1-0,D70,11
399,"Mamedov, Rauf","Mamedyarov, Shakhriyar",2650,2747,2016.02.29,tourn (blitz),1/2-1/2,C68,16
400,"Dubov, Daniil","Mamedyarov, Shakhriyar",2710,2770,2021.05.25,,1-0,,15.5
401,"Khandjanly, Elton","Mamedyarov, Shakhriyar",2200,2201,2000.??.??,tourn,0-1,C82,?
402,"Grischuk, Alexander","Mamedyarov, Shakhriyar",2763,2726,2012.07.06,tourn (rapid),1-0,C41,3
403,"Mamedyarov, Shakhriyar","Volokitin, Andrei",2752,2684,2008.04.06,team,1/2-1/2,D71,5
404,"Mamedyarov, Shakhriyar","Nepomniachtchi, Ian",2757,2714,2014.11.14,tourn (blitz),0-1,D79,14
405,"Kramnik, Vladimir","Mamedyarov, Shakhriyar",2799,2760,2008.03.17,tourn (rapid),0-1,A52,3
406,"Khegay, Dmitriy","Mamedyarov, Shakhriyar",2528,2764,2020.06.30,,0-1,D06,3
407,"Topalov, Veselin","Mamedyarov, Shakhriyar",2780,2760,2008.03.18,tourn (rapid),1/2-1/2,E94,4
408,"Rustemov, Alexander","Mamedyarov, Shakhriyar",2585,2646,2004.02.24,,0-1,D78,8
409,"Mamedyarov, Shakhriyar","Predke, Alexandr",2776,2682,2022.03.03,,1/2-1/2,,3
410,"Mamedyarov, Shakhriyar","Anand, Viswanathan",2774,2767,2019.07.05,,1-0,,9.5
411,"Mamedyarov, Shakhriyar","Gelfand, Boris",2660,2693,2004.12.26,tourn,0-1,B22,4
412,"Mamedyarov, Shakhriyar","Nisipeanu, LdFiguraMattick",2765,2651,2021.11.14,,1-0,D37,3.2
413,"Matlakov, Maxim","Mamedyarov, Shakhriyar",2665,2761,2013.08.14,,1/2-1/2,,10.9
414,"Aronian, Levon","Mamedyarov, Shakhriyar",2773,2721,2009.10.10,,0-1,E04,7
415,"Tomashevsky, Evgeny","Mamedyarov, Shakhriyar",2731,2761,2016.09.30,tourn,1/2-1/2,D12,4
416,"Jobava, Baadur","Mamedyarov, Shakhriyar",2711,2764,2012.12.16,blitz,1/2-1/2,A01,2.6
417,"Carlsen, Magnus","Mamedyarov, Shakhriyar",2837,2726,2012.07.07,blitz,1-0,C76,8
418,"Jones, Gawain C B","Mamedyarov, Shakhriyar",2670,2770,2020.11.10,,1/2-1/2,B13,9
419,"Mamedyarov, Shakhriyar","Morozevich, Alexander",2742,2788,2008.08.19,,1/2-1/2,D85,2
420,"Kasimdzhanov, Rustam","Mamedyarov, Shakhriyar",2695,2725,2009.04.29,tourn,1/2-1/2,D93,13
421,"Mirzakouliev, Fakhri","Mamedyarov, Shakhriyar",2225,2201,2000.??.??,tourn,0-1,C50,?
422,"Mamedyarov, Shakhriyar","Gujrathi Vidit, Santosh",2767,2727,2021.12.29,blitz,1-0,D41,5.3
423,"Mamedyarov, Shakhriyar","Asadli, Vugar",2767,2579,2021.12.19,rapid,1-0,D36,2.3
424,"Mamedyarov, Shakhriyar","Nakamura, Hikaru",2766,2767,2013.04.29,tourn,0-1,D10,10
425,"Miller, Evgeny","Mamedyarov, Shakhriyar",2153,2503,2001.10.21,,1/2-1/2,C56,1
426,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2763,2809,2018.03.03,tourn (rapid),1/2-1/2,D24,5
427,"Mamedyarov, Shakhriyar","Baladjaev, Gara",2201,,2000.??.??,tourn,1-0,E68,?
428,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2772,2760,2014.04.23,tourn,1/2-1/2,B12,4
429,"Mamedyarov, Shakhriyar","Vaganian, Rafael A",2660,2640,2004.12.28,tourn,1/2-1/2,D37,6
430,"Navara, David","Mamedyarov, Shakhriyar",2602,2657,2004.05.21,swiss,0-1,D79,6
431,"Mamedyarov, Shakhriyar","Malakhov, Vladimir",2717,2707,2009.08.02,swiss (rapid),1-0,D45,9
432,"Mamedyarov, Shakhriyar","Kramnik, Vladimir",2761,2808,2016.10.06,,1-0,D37,9.2
433,"Kramnik, Vladimir","Mamedyarov, Shakhriyar",2803,2753,2013.06.26,,0-1,E67,1.2
434,"Grischuk, Arina","Mamedyarov, Shakhriyar",2767,2809,2018.03.18,tourn,1/2-1/2,D38,7.3
435,"Kramnik, Vladimir","Mamedyarov, Shakhriyar",2790,2761,2010.11.12,tourn,1/2-1/2,D85,7
436,"Mamedyarov, Shakhriyar","Navara, David",2767,2717,2019.10.27,,1/2-1/2,E32,4.4
437,"Tomashevsky, Evgeny","Mamedyarov, Shakhriyar",2745,2756,2015.03.08,swiss,1/2-1/2,A50,10
438,"Mamedyarov, Shakhriyar","Dominguez Perez, Leinier",2764,2763,2019.08.10,rapid,1-0,D35,1.5
439,"Miralles, Gilles","Mamedyarov, Shakhriyar",2486,2757,2007.05.31,,0-1,B07,8
440,"Mamedyarov, Shakhriyar","Ding, Liren",2809,2769,2018.03.24,tourn,0-1,D41,12
441,"Gladyszev, Oleg","Mamedyarov, Shakhriyar",2485,2757,2007.04.28,,0-1,A42,4
442,"Nepomniachtchi, Ian","Mamedyarov, Shakhriyar",2763,2817,2018.12.27,swiss (rapid),1/2-1/2,A29,6
443,"Wang, Hao","Mamedyarov, Shakhriyar",2732,2750,2016.06.18,,0-1,B08,7
444,"Mamedyarov, Shakhriyar","Zhukova, Natalia",2748,2488,2015.12.20,swiss,1-0,C69,1.7
445,"Bagirov, Rufat","Mamedyarov, Shakhriyar",2507,2585,2003.08.18,,1/2-1/2,A40,3.9
446,"Zhigalko, Sergei","Mamedyarov, Shakhriyar",2656,2766,2013.04.08,team-swiss,1/2-1/2,B12,2
447,"Leko, Peter","Mamedyarov, Shakhriyar",2723,2765,2014.12.13,tourn (blitz),1-0,B19,2
448,"Motylev, Alexander","Mamedyarov, Shakhriyar",2649,2736,2015.10.13,blitz,0-1,C65,4.43
449,"Grischuk, Alexander","Mamedyarov, Shakhriyar",2810,2765,2014.12.17,swiss,1/2-1/2,D52,5
450,"Mamedyarov, Shakhriyar","Lenderman, Aleksandr",2748,2626,2015.12.22,swiss,1-0,E20,3
451,"Giri, Anish","Mamedyarov, Shakhriyar",2714,2733,2011.12.13,swiss (blitz),1-0,D77,9
452,"Mamedyarov, Shakhriyar","Giri, Anish",2762,2777,2021.10.02,,1-0,D45,7.3
453,"Quparadze, Giga","Mamedyarov, Shakhriyar",2463,2764,2020.06.23,,1-0,C60,4
454,"Gelfand, Boris","Mamedyarov, Shakhriyar",2733,2772,2011.05.08,k.o.,1/2-1/2,A43,1.4
455,"Artemiev, Victor","Mamedyarov, Shakhriyar",2716,2764,2020.06.04,blitz,1-0,D00,9
456,"Dominguez Perez, Leinier","Mamedyarov, Shakhriyar",,,2016.12.28,rapid,1/2-1/2,B12,14.2
457,"Mamedyarov, Shakhriyar","Sargissian, Gabriel",2765,2664,2021.11.18,,1/2-1/2,E32,6.2
458,"Mamedyarov, Shakhriyar","Tomashevsky, Evgeny",,,2017.02.19,,1-0,,2
459,"Liu, Guanchu","Mamedyarov, Shakhriyar",2452,2800,2017.09.03,,0-1,C68,1
460,"Le Tuan, Minh","Mamedyarov, Shakhriyar",2514,2770,2021.05.08,,1-0,A48,?
461,"Sasikiran, Krishnan","Mamedyarov, Shakhriyar",2639,2736,2015.10.13,blitz,1/2-1/2,A50,2.15
462,"Saleh Salem, Ra","Mamedyarov, Shakhriyar",2633,2772,2017.05.15,,0-1,E60,4.2
463,"Mamedyarov, Shakhriyar","Swiercz, Dariusz",2757,2616,2014.12.04,swiss,1/2-1/2,A29,9
464,"Van Wely, Loek","Mamedyarov, Shakhriyar",2677,2752,2008.07.06,tourn,0-1,D38,7
465,"Harikrishna, Pentala","Mamedyarov, Shakhriyar",2763,2748,2016.05.27,tourn,1-0,B06,2
466,"Safarli, Eltaj","Mamedyarov, Shakhriyar",2587,2721,2009.09.08,,1/2-1/2,C10,8
467,"Mamedyarov, Shakhriyar","Keymer, Vincent",2776,2655,2022.03.29,,1-0,E01,4
468,"Mamedyarov, Shakhriyar","Ivanchuk, Vassily",2799,2726,2017.12.12,tourn (blitz),0-1,E25,4.2
469,"Acor, Corey B","Mamedyarov, Shakhriyar",2223,2770,2020.12.19,,1/2-1/2,C26,20
470,"Kovalenko, Ivan","Mamedyarov, Shakhriyar",2587,2747,2012.02.18,,1-0,B07,1.3
471,"Mamedyarov, Shakhriyar","Oparin, Grigoriy",2770,2652,2021.03.27,,1-0,,2.1
472,"Mamedyarov, Shakhriyar","Svane, Rasmus",2764,2613,2020.06.30,,1-0,D31,6
473,"Mamedyarov, Shakhriyar","Shivananda, B.S.",2721,2388,2009.09.01,,1-0,D93,1
474,"Mamedyarov, Shakhriyar","Ponomariov, Ruslan",2747,2712,2016.02.26,swiss (rapid),1/2-1/2,D37,1
475,"Kasimdzhanov, Rustam","Mamedyarov, Shakhriyar",2670,2674,2005.11.04,blitz,0-1,,7
476,"Mamedyarov, Shakhriyar","Halkias, Stelios",2770,2563,2020.11.03,swiss,1-0,B14,3
477,"Niemann, Hans Moke","Mamedyarov, Shakhriyar",2642,2767,2022.02.20,,1/2-1/2,,5
478,"Mamedyarov, Shakhriyar","Svidler, Peter",2759,2739,2015.02.27,tourn,1/2-1/2,D73,11
479,"Guseinov, Gadir","Mamedyarov, Shakhriyar",2609,2760,2010.04.30,,1/2-1/2,C69,3
480,"Chabanon, Jean Luc","Mamedyarov, Shakhriyar",2504,2596,2003.??.??,,1/2-1/2,D34,?
481,"Willow, Jonah B","Mamedyarov, Shakhriyar",2386,2770,2020.10.06,,0-1,C48,3
482,"Mamedyarov, Shakhriyar","Djordjevic, Vuk",2770,2350,2021.01.19,,1-0,E32,6
483,"Mamedyarov, Shakhriyar","Zhigalko, Sergei",2736,2656,2015.10.13,blitz,1-0,A46,11.22
